_id,raw_substance
2021-005878-25-DE,Insulin glargine
2021-005886-41-DK,DEXAMETHASONE PHOSPHATE
2021-005886-41-DK,Clonidine Hydrochloride
2021-005886-41-DK,Bupivacaine
2021-005886-41-DK,EPINEPHRINE
2021-005888-52-CZ,Not available
2021-005889-17-ES,LIDOCAINE 1
2021-005889-17-ES,ADRENALINE TARTRATE PH. EUR.
2021-005889-17-ES,SODIUM BICARBONATE BP
2021-005889-17-ES,Mepivacaine
2021-005889-17-ES,Levobupivacaine hydrochloride
2021-005889-17-ES,Propofol
2021-005889-17-ES,Fentanyl
2021-005889-17-ES,Midazolam
2021-005891-21-GR,LY3209590
2021-005891-21-GR,INSULIN DEGLUDEC
2021-005892-38-PL,LY3209590
2021-005892-38-PL,INSULIN DEGLUDEC
2021-005906-83-AT,Mometasone furoate
2021-005911-30-BE,Efgartigimod alfa
2021-005928-38-BG,Sonelokimab
2021-005928-38-BG,Adalimumab
2021-005947-58-BG,Sonelokimab
2021-005947-58-BG,Adalimumab
2021-005949-33-DE,Ipilimumab
2021-005949-33-DE,Nivolumab
2021-005987-23-ES,Not available
2021-005992-38-ES,MIJ821
2021-005993-24-IT,fluorocolina 18F
2021-005993-24-IT,18F JK-PSMA-7
2021-005996-37-DK,Melatonin
2021-005996-37-DK,5-fluorouracil
2021-005996-37-DK,Imiquimod
2021-006005-30-AT,Asunercept
2021-006007-15-NL,Jyseleca
2021-006013-11-NL,OXYGEN
2021-006015-29-BG,Adalimumab
2021-006031-25-DE,Upadacitinib
2021-006038-37-DE,Modakafusp alfa
2021-006042-13-HU,TOLPERISONE HYDROCHLORIDE
2021-006046-12-DK,Pembrolizumab
2021-006048-29-IT,TOSSINA BOTULINICA TIPO A DA CLOSTRIDIUM BOTULINUM
2021-006055-33-AT,Thiamazol
2021-006056-13-BE,Cilgavimab
2021-006056-13-BE,Tixagevimab
2021-006069-39-DE,Phosphatidylcholine
2021-006072-16-NL,Plavix
2021-006172-16-AT,COVID-19 mRNA Vaccine
2021-006200-33-FI,Psilocybine
2021-006201-29-BE,Naropin
2021-006215-29-PL,Capsular Polysaccharide 5 bioconjugated to detoxified alpha-hemolysin detoxified protein - CP5-Hla
2021-006215-29-PL,Capsular Polysaccharide 8 bioconjugated to clumping factor A mutant protein - CP8-ClfA
2021-006215-29-PL,Staphylococcal protein A mutant protein - SpA
2021-006220-40-DK,Tacrolimus
2021-006223-18-DE,PXL770
2021-006233-19-IE,Psilocybine
2021-006234-39-ES,not yet assigned
2021-006278-22-NL,ORVEPITANT
2021-006329-23-ES,N
2021-006329-23-ES,A
2021-006333-19-NL,Aripiprazole
2021-006334-39-NL,Oliceridine
2021-006334-39-NL,Morphine
2021-006335-26-DK,Xenon 129
2021-006337-19-BE,REGN5381
2021-006340-27-BE,Delgocitinib
2021-006372-17-DE,Cemiplimab
2021-006410-36-ES,Not available
2021-006410-36-ES,Nivolumab
2021-006413-11-DE,CDX-0159
2021-006426-43-AT,131I-L-4-Iodophenylalanine
2021-006427-18-ES,oxygen
2021-006454-30-IT,Cetuximab-800CW
2021-006454-30-IT,CETUXIMAB
2021-006465-38-CZ,Not available
2021-006474-23-ES,PRGF
2021-006474-23-ES,CLOBETASOL PROPIONATE
2021-006475-42-PL,Orelabrutinib
2021-006485-20-BG,Azelastine hydrochloride
2021-006486-38-BE,"Dry extract from Psilocybe cubensis 15-25:1, Extraction solvent: methanol"
2021-006495-16-IT,Sotrovimab
2021-006503-15-PL,Not available
2021-006504-32-PL,Not established
2021-006514-37-IT,APIXABAN
2021-006533-19-DE,CLUSTOID Phleum pratense
2021-006534-40-PL,SEMAGLUTIDE
2021-006544-26-IT,MICOFENOLATO MOFETILE
2021-006544-26-IT,CICLOFOSFAMIDE
2021-006545-36-EE,Denosumab
2021-006550-31-ES,Bempedoic Acid
2021-006550-31-ES,Ezetimibe
2021-006570-23-IT,68GaGa-FAPI-46
2021-006574-23-BE,Enzastaurin
2021-006575-42-DK,Bupivacaine
2021-006579-41-BG,Ansornitinib
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 1
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 3
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 4
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 5
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 6A
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 6B
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 7F
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 8
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 9V
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 10A
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 11A
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 12F
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 14
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 15B
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 18C
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 19A
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 19F
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 22F
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 23F
2021-006624-41-ES,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 33F
2021-006632-67-FR,Lidocane chlorhydrate anhydre
2021-006632-67-FR,Adrenaline
2021-006632-67-FR,"BICARBONATE DE SODIUM 4,2"
2021-006633-19-BE,Voriconazole
2021-006639-24-PL,"Bromocorn 2,5 mg"
2021-006656-14-BE,There is no recommended International Nonproprietary Name INN
2021-006660-25-FR,SOMAKIT
2021-006660-25-FR,FLUDESOXYGLUCOSE 18F
2021-006664-24-DE,Exenatide acetate
2021-006665-38-HU,Rabeximod
2021-006668-25-EE,Ustekinumab
2021-006677-26-NL,PF-06835919
2021-006679-41-ES,N
2021-006679-41-ES,A
2021-006681-21-NL,Budesonide
2021-006681-21-NL,Formoterol Fumarate Dihydrate
2021-006694-39-DE,not available
2021-006700-32-NL,Bevacizumab-800CW
2021-006707-15-DE,Orismilast
2021-006709-31-BE,Onasemnogene abeparvovec
2021-006710-36-BE,N
2021-006710-36-BE,A
2021-006711-29-DE,ANV419
2021-006765-38-ES,TRIAMCINOLONE ACETONIDE
2021-006776-17-ES,BCX9930
2021-006779-41-ES,Cabotegravir
2021-006779-41-ES,Rilpivirine
2021-006779-41-ES,Cabotegravir Sodium
2021-006779-41-ES,Rilpivirine hydrochloride
2021-006788-11-DE,n
2021-006788-11-DE,a
2021-006796-41-NL,Bevacizumab-800CW
2021-006800-34-IT,VENLAFAXINA CLORIDRATO
2021-006804-34-ES,CyPep-1
2021-006804-34-ES,Pembrolizumab
2021-006811-27-IT,piroxicam 14 mg
2021-006832-24-BE,Corminaty
2021-006832-24-BE,Spikevax
2021-006832-24-BE,Vaxzevria
2021-006860-26-NL,Cefuroxime
2021-006861-39-DE,"5-Methoxy-N,N-Dimethyltryptamine"
2021-006870-22-AT,PROTHROMBIN COMPLEX CONCENTRATES
2021-006870-22-AT,PLATELET CONCENTRATE
2021-006877-44-AT,BNT162b2
2021-006877-44-AT,mRNA-1273
2021-006877-44-AT,ChAdOx1 nCoV-19
2021-006877-44-AT,Ad26.COV2-S
2021-006879-42-NL,"5-Methoxy-N,N-Dimethyltryptamine"
2021-006883-25-DK,Dicloxacillin
2021-006883-25-DK,Mometasone furoate
2021-006884-67-PL,Roflumilast
2021-006885-19-PL,Roflumilast
2021-006902-61-PL,Roflumilast
2021-006903-14-PL,Roflumilast
2021-006908-32-ES,Ceftazidime
2021-006908-32-ES,Avibactam
2021-006908-32-ES,CEFTOLOZANE
2021-006908-32-ES,TAZOBACTAM
2021-006931-25-DK,Roflumilast
2021-006950-30-ES,Remibrutinib
2021-006951-32-AT,REPARIXIN
2021-006960-26-NO,cilgavimab
2021-006960-26-NO,tiksagevimab
2021-006994-48-DE,FERRIC CARBOXYMALTOSE
2021-006994-48-DE,Empagliflozin
2021-006994-48-DE,IVABRADINE
2021-006994-48-DE,Sacubitril
2021-006994-48-DE,Valsartan
2022-000034-42-DK,Lithiumcarbonate
2022-000034-42-DK,Lithiumcitrate
2022-000035-23-NL,"SARS-CoV-2 virus, beta-propiolactone inactivated"
2022-000035-23-NL,CpG-1018
2022-000035-23-NL,Alum
2022-000040-30-NL,18FAlF-RESCA-IL2
2022-000043-74-AT,"Antidepressants SSRI, SNRI"
2022-000073-12-DE,unesbulin
2022-000073-12-DE,DACARBAZINE
2022-000074-25-ES,PHH-1V
2022-000080-43-ES,REM004
2022-000082-41-ES,Pitavastatin
2022-000090-15-BG,N
2022-000090-15-BG,A
2022-000093-25-DK,Bupivacaine
2022-000093-25-DK,EPINEPHRINE
2022-000099-20-DE,NIRSEVIMAB
2022-000123-20-NL,18F-PSMA-1007
2022-000135-23-DE,NA
2022-000135-23-DE,Nivolumab
2022-000137-17-DE,NA
2022-000137-17-DE,Nivolumab
2022-000149-34-BG,Difelikefalin
2022-000152-11-BE,Benralizumab
2022-000157-87-DK,ACARBOSE
2022-000157-87-DK,Canagliflozin
2022-000168-22-FR,HYDROXYCARBAMIDE
2022-000176-19-FR,IP-001
2022-000214-34-CZ,To be required
2022-000215-31-BE,"D,L-Lysine Acetylsalicylate"
2022-000215-31-BE,Sodium chloride
2022-000237-17-NL,Acetazolamide
2022-000240-30-NL,Lithiumcarbonate
2022-000241-32-NL,SER
2022-000245-33-PL,NALTREXONE HYDROCHLORIDE
2022-000253-92-ES,EHP-101
2022-000257-83-ES,Atacicept
2022-000258-27-BE,N
2022-000258-27-BE,A
2022-000258-27-BE,Pneumococcal polysaccharide serotype 1 conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,Pneumococcal polysaccharide serotype 3 conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,Pneumococcal polysaccharide serotype 4 conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,Pneumococcal polysaccharide serotype 5 conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,Pneumococcal polysaccharide serotype 6A conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 6B CONJUGATED TO CRM197 ADSORBED ON ALUMINIUM PHOSPHATE
2022-000258-27-BE,Pneumococcal polysaccharide serotype 7F conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,Pneumococcal polysaccharide serotype 8 conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 9V CONJUGATED TO CRM197 ADSORBED ON ALUMINIUM PHOSPHATE
2022-000258-27-BE,Pneumococcal polysaccharide serotype 10A conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,Pneumococcal polysaccharide serotype 11A conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,Pneumococcal polysaccharide serotype 12F conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 14 CONJUGATED TO CRM197 ADSORBED ON ALUMINIUM PHOSPHATE
2022-000258-27-BE,Pneumococcal polysaccharide serotype 15B conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,neumococcal polysaccharide serotype 18C conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,Pneumococcal polysaccharide serotype 19A conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 19F CONJUGATED TO CRM197 ADSORBED ON ALUMINIUM PHOSPHATE
2022-000258-27-BE,Pneumococcal polysaccharide serotype 22F conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,Pneumococcal polysaccharide serotype 23F conjugated to CRM197 adsorbed on aluminium phosphate
2022-000258-27-BE,Pneumococcal polysaccharide serotype 33F conjugated to CRM197 adsorbed on aluminium phosphate
2022-000259-35-FR,botulinum toxin A
2022-000265-41-AT,N
2022-000265-41-AT,A
2022-000284-48-PL,Prevotella histicola
2022-000289-16-BE,Rilparencel
2022-000291-19-CZ,COLISTIMETHATE SODIUM
2022-000294-67-DE,NIVOLUMAB
2022-000297-26-FR,INSULIN HUMAN
2022-000297-26-FR,INSULIN LISPRO
2022-000297-26-FR,INSULIN ASPART
2022-000358-26-ES,Bictegravir
2022-000375-39-ES,Vatiquinone
2022-000380-46-ES,JNJ-75276617
2022-000382-41-ES,Cyclogest
2022-000382-41-ES,Prolutex
2022-000391-19-IT,Cabozantinib
2022-000404-35-NL,Semaglutide
2022-000427-20-NL,Glucagon
2022-000435-23-BE,Amitriptyline hydrochloride HCl
2022-000439-22-BE,Aticaprant
2022-000459-35-DE,TMB-001 ointment 0.05
2022-000461-41-BG,Aticaprant
2022-000476-18-HU,COLISTIMETHATE SODIUM
2022-000498-15-AT,RXC007
2022-000520-38-CZ,Zabedosertib
2022-000535-23-ES,ACETYLSALICYLIC ACID
2022-000556-11-AT,DESFLURANE
2022-000556-11-AT,Sevoflurane
2022-000559-35-ES,mepivacaine 2
2022-000559-35-ES,1 lidocaine hydrochloride
2022-000559-35-ES,1 lidocaine hydrochloride  solution + 8.4 sodium bicarbonate ratio 10:1
2022-000576-19-CZ,"rHA protein, derived from Influenza A virus subtype H1N1"
2022-000576-19-CZ,"rHA protein, derived from Influenza A virus subtype H3N2"
2022-000576-19-CZ,"rHA protein, derived from Influenza B virus Victoria lineage"
2022-000576-19-CZ,"rHA protein, derived from Influenza B virus Yamagata lineage"
2022-000576-19-CZ,"INFLUENZA VACCINE SPLIT VIRION, INACTIVATED"
2022-000577-11-CZ,"rHA protein, derived from Influenza A virus subtype H1N1"
2022-000577-11-CZ,"rHA protein, derived from Influenza A virus subtype H3N2"
2022-000577-11-CZ,"rHA protein, derived from Influenza B virus Victoria lineage"
2022-000577-11-CZ,"rHA protein, derived from Influenza B virus Yamagata lineage"
2022-000580-52-BG,Emraclidine
2022-000581-17-BG,Emraclidine
2022-000602-10-ES,Gentamicin
2022-000602-10-ES,Vancomycin
2022-000603-12-NL,oxytocin
2022-000617-13-ES,Sirolimus
2022-000617-13-ES,MYCOPHENOLIC ACID
2022-000617-13-ES,mycophenolate mofetil
2022-000618-32-ES,Temelimab
2022-000623-21-BE,High dose RSVPreF3
2022-000623-21-BE,adjuvanted
2022-000623-21-BE,Fluad Tetra
2022-000641-33-ES,Albutein 5
2022-000642-16-GR,SODIUM THIOSULFATE
2022-000652-11-SE,pegfosimer manganese
2022-000655-36-NL,GeranylGeranylAcetone
2022-000660-22-AT,Permethrin
2022-000660-22-AT,Benzyl Benzoate
2022-000663-45-ES,Chlorhexidine
2022-000663-45-ES,Povidone-iodine
2022-000663-45-ES,Vancomycin
2022-000663-45-ES,Sodium chloride
2022-000666-17-AT,Vibrio alginolyticus collagenase
2022-000676-19-NL,Not Applicable
2022-000690-73-DE,Aflibercept
2022-000693-26-IT,Atomoxetina
2022-000693-26-IT,Acetazolamide
2022-000695-19-CZ,Adalimumab
2022-000706-10-DE,Tildrakizumab
2022-000714-33-DE,Tiprelestat
2022-000715-31-DE,Fostamatinib
2022-000715-31-DE,fostamatinib
2022-000719-30-BE,Filgotinib
2022-000740-29-DK,Finerenone
2022-000740-29-DK,Dapagliflozin
2022-000743-68-IT,Ladarixin
2022-000747-77-BE,BIIB122
2022-000753-80-CZ,Choriogonadotropin beta
2022-000753-80-CZ,Choriogonadotropin alfa
2022-000763-45-BE,Posoleucel
2022-000776-19-ES,N
2022-000776-19-ES,A
2022-000776-19-ES,Durvalumab
2022-000776-19-ES,Datopotamab deruxtecan
2022-000776-19-ES,Capecitabine
2022-000776-19-ES,fluorouracil
2022-000776-19-ES,Bevacizumab
2022-000776-19-ES,Carboplatin
2022-000776-19-ES,leucovorin
2022-000776-19-ES,Nivolumab
2022-000785-18-ES,"SARS-CoV-2 virus, variants B.1.351-B.1.1.7, spike protein, receptor binding domain fusion heterodimer"
2022-000788-30-PL,Methocarbamol
2022-000790-94-BG,Semaglutide
2022-000795-19-ES,"SARS-CoV-2 virus, variants B.1.351-B.1.1.7, spike protein, receptor binding domain fusion heterodimer"
2022-000795-19-ES,Tozinameran
2022-000797-26-DE,Deucravacitinib
2022-000800-37-NO,Glucagon Novo Nordisk
2022-000842-14-ES,BOTULINUM TOXIN TYPE A
2022-000843-57-BG,Ibuprofen
2022-000843-57-BG,Hyoscine butylbromide
2022-000844-31-IT,vamorolone
2022-000847-62-PL,Zunsemetinib
2022-000849-32-FI,TENOFOVIR DISOPROXIL FUMARATE
2022-000849-32-FI,Tenofovir alafenamide fumarate
2022-000855-35-ES,Daxdilimab
2022-000857-10-BE,Chlorhydrate de Bupivacaine
2022-000857-10-BE,"Bupivacaine 0,5 isobaric"
2022-000882-41-GR,Semaglutide
2022-000887-23-BE,TIN816
2022-000894-16-NL,FERRIC MALTOL
2022-000894-16-NL,FERRIC CARBOXYMALTOSE
2022-000894-16-NL,Ferrous fumarate
2022-000894-16-NL,Ferric derisomaltose
2022-000894-16-NL,CosmoFer
2022-000894-16-NL,Venofer
2022-000902-82-SE,ACD440
2022-000922-46-DE,Glycopyrronium Bromide
2022-000933-18-FR,Allogeneic Human Liver Stem Cells
2022-000942-14-RO,Not Applicable
2022-000943-59-DK,Dexmedetomidine
2022-001005-43-FR,Stiripentol
2022-001005-43-FR,CARBAMAZEPINE
2022-001015-14-BE,Ad26.RSV.preF
2022-001015-14-BE,RSV preF protein
2022-001015-14-BE,Ad26.RSV-B.preF2
2022-001015-14-BE,RSV-BpreFprotein
2022-001021-74-PL,Not applicable
2022-001041-20-DE,Thiamine nitrate
2022-001041-20-DE,Pyridoxine hydrochloride
2022-001041-20-DE,Cyanocobalamin
2022-001041-20-DE,Prednisolone
2022-001066-36-PL,Tocilizumab
2022-001076-34-AT,Cedazuridine
2022-001076-34-AT,Decitabine
2022-001076-34-AT,Itacitinib
2022-001080-27-DE,Allogeneic T-cell concentrate CD45RA depleted
2022-001091-34-BE,None yet
2022-001097-64-LT,Veinofytol
2022-001105-40-IT,FIBRINOGENO UMANO LIOFILIZZATO
2022-001109-29-DE,Inclisiran
2022-001109-29-DE,Ezetimibe
2022-001114-19-FR,Lurbinectedin
2022-001114-19-FR,Durvalumab
2022-001114-19-FR,Etoposide
2022-001114-19-FR,Carboplatin
2022-001152-42-BG,Sodium taurodeoxycholate
2022-001178-70-GR,Latanoprost
2022-001178-70-GR,Timolol maleate
2022-001210-19-ES,Candida sppl
2022-001251-16-ES,Tirbanibulin
2022-001252-41-BE,Ferric carboxymaltose
2022-001253-23-FR,Etavopivat
2022-001257-22-FR,One ml contains horse anti-human T lymphocyte immunoglobulin eATG 50 mg
2022-001257-22-FR,"1 ml reconstituted solution contains 5 mg rabbit, anti-human thymocyte immunoglobulin."
2022-001279-15-ES,Lanraplenib
2022-001279-15-ES,Giltiretinib
2022-001358-41-CZ,"Standardised oleoresin of Cannabis sativa L. folium cum flore, THC-chemotype cannabis leaves and - flowers, cor. to 21 mg THC per gram drug product"
2022-001358-41-CZ,Tramadol
2022-001358-41-CZ,Fentanyl
2022-001358-41-CZ,Oxycodone
2022-001358-41-CZ,Naloxone
2022-001358-41-CZ,Hydromorphone
2022-001358-41-CZ,Morphine
2022-001358-41-CZ,Tapentadol
2022-001358-41-CZ,Buprenorphine
2022-001361-12-DK,Not available
2022-001362-35-BG,Ritonavir
2022-001362-35-BG,Nirmatrelvir
2022-001368-86-ES,LACTULOSE
2022-001368-86-ES,LACTITOL
2022-001373-31-NL,Lyumjev
2022-001374-60-ES,PARENTIDE
2022-001377-31-ES,Daxdilimab
2022-001387-10-PT,FAVIPIRAVIR
2022-001393-58-NL,Magnesiumsulphate
2022-001414-18-PL,BBT-877
2022-001418-20-ES,Modakafusp alfa
2022-001418-20-ES,Lenalidomide
2022-001418-20-ES,Pomalidomide
2022-001418-20-ES,Bortezomib
2022-001418-20-ES,Carfilzomib
2022-001418-20-ES,Daratumumab
2022-001442-38-ES,Talquetamab
2022-001442-38-ES,belantamab mafodotin
2022-001453-23-ES,Temozolomide
2022-001459-17-DE,Fosifloxuridine nafalbenamide
2022-001459-17-DE,Fluorouracil
2022-001459-17-DE,Irinotecan
2022-001459-17-DE,Bevacizumab
2022-001459-17-DE,Calcium folinate
2022-001476-33-BG,Budesonide
2022-001476-33-BG,Formoterol fumarate
2022-001476-33-BG,Glycopyrronium
2022-001484-27-NL,89ZrZr-Df-crefmirlimab berdoxam
2022-001485-35-HU,Insulin glargine
2022-001485-35-HU,Insulin degludec
2022-001515-10-BG,Xanomeline Tartrate
2022-001515-10-BG,Trospium chloride
2022-001516-26-DE,Secukinumab
2022-001522-30-ES,RIMONABANT
2022-001527-32-BE,nanrilkefusp alfa
2022-001527-32-BE,Cetuximab
2022-001528-14-DE,None
2022-001541-20-IS,Rotarix
2022-001542-38-DE,Buntanetap Tartrate +-phenserine D-tartrate
2022-001547-25-ES,Zilovertamab
2022-001547-25-ES,Ibrutinib
2022-001585-36-NL,Endari
2022-001587-97-DE,CLUSTOID Birke
2022-001591-33-ES,Doravirine
2022-001603-40-NL,Oxycodone
2022-001603-40-NL,Lacosamide
2022-001603-40-NL,Pregabalin
2022-001604-17-FR,Prednisone
2022-001610-19-DE,CLUSTOID D. pteronyssinus
2022-001615-74-FR,Not available
2022-001625-79-DE,Lirentelimab
2022-001631-82-BG,Not yet assigned
2022-001638-12-BG,Influenza A H3N2 Variant Virus
2022-001638-12-BG,"Influenza A, H1N1. HA, mRNA"
2022-001638-12-BG,"Influenza B, Victoria. HA, mRNA"
2022-001638-12-BG,"Influenza B, Yamagata. HA, mRNA"
2022-001638-12-BG,Influenza A H1N1
2022-001638-12-BG,Influenza A H3N2
2022-001638-12-BG,Influenza B
2022-001654-38-ES,TAK-861
2022-001656-41-DE,TPC0203S
2022-001656-41-DE,TPC0205S
2022-001656-41-DE,TPC0206S
2022-001671-14-BE,Aducanumab
2022-001672-34-BE,Ianalumab
2022-001683-10-BE,Mesalazine
2022-001683-10-BE,Sulfasalazine
2022-001695-34-PL,Ibutamoren mesilate
2022-001710-19-NO,Laxabon
2022-001770-59-HU,Recombinant human monoclonal IgG1 antibody
2022-001770-59-HU,Secukinumab
2022-001777-31-ES,Cannabidiol
2022-001777-31-ES,delta9tetrahidrocannabinol THC
2022-001779-15-ES,Tislelizumab
2022-001779-15-ES,Sitravatinib malate
2022-001779-15-ES,docetaxel
2022-001780-27-DE,Not Yet Assigned
2022-001781-35-DE,NAP
2022-001802-23-ES,Dutasteride
2022-001805-40-ES,Budesonide
2022-001805-40-ES,Beclometasone
2022-001805-40-ES,Mometasone
2022-001805-40-ES,Fluticasone furoate
2022-001805-40-ES,Fluticasone propionate
2022-001805-40-ES,Tiotropium bromide
2022-001805-40-ES,Vilanterol
2022-001810-21-DK,Clonidine
2022-001816-25-PL,Nirogacestat
2022-001824-13-NL,Oxycodone
2022-001825-63-BG,Golimumab
2022-001828-15-BG,Not applicable
2022-001837-35-BG,Ceftobiprole medocaril
2022-001843-25-DK,N
2022-001843-25-DK,A
2022-001847-26-DE,Lirentelimab
2022-001852-41-NL,68Ga-NODAGA-K40-Exendin-4
2022-001854-49-NL,Etripamil
2022-001857-22-DK,788
2022-001865-11-BG,Olanzapine
2022-001876-32-CZ,Zerlasiran
2022-001883-91-FR,Elafibranor
2022-001909-53-BE,NexoBrid
2022-001910-21-EE,Varicella RIX Live attenuated varicella virus OKA strain
2022-001910-21-EE,live attenuated varicella virus
2022-001938-11-SE,LTX-109 Hydrogel 3 w
2022-001938-11-SE,w
2022-001939-88-IT,LOSARTAN POTASSICO
2022-001949-20-ES,Albutein
2022-001958-36-HU,Vessel due F
2022-001975-15-NL,NaCl
2022-001981-36-DE,RSVPreF3
2022-001981-36-DE,adjuvanted
2022-002007-38-ES,not available
2022-002137-34-DK,"sodium, chloride, potassium, calcium, and lactate"
2022-002140-51-HU,Not yet available
2022-002157-25-FR,UVEDOSE
2022-002158-15-ES,Tivanisiran
2022-002169-14-ES,Modakafusp alfa
2022-002169-14-ES,Daratumumab
2022-002179-12-ES,prilocaine hydrochloride
2022-002185-32-IT,CIPROFLOXACINA CLORIDRATO
2022-002185-32-IT,CELECOXIB
2022-002188-31-HU,HLX14
2022-002188-31-HU,Prolia
2022-002189-34-BG,Pertuzumab
2022-002226-27-AT,Serplulimab
2022-002234-14-ES,No INN at this time
2022-002234-14-ES,Cemiplimab
2022-002235-60-BG,Semaglutide
2022-002250-97-BE,Ropivacaine
2022-002261-15-FR,Ixoberogene soroparvovec
2022-002261-15-FR,Dexamethasone
2022-002261-15-FR,Prednisolone
2022-002261-15-FR,Difluprednate
2022-002267-29-BE,not yet assigned
2022-002269-14-NL,68Ga-Dotatate
2022-002273-29-SI,"Reference : Linaprazan glurate, 25 mg oral tablets"
2022-002273-29-SI,"Linaprazan glurate hydrochloride, 100 mg oral tablets"
2022-002289-33-FR,Itraconazole
2022-002310-16-BE,Follitropin alfa
2022-002310-16-BE,Lutropin alfa
2022-002313-41-IT,ipilimumab
2022-002313-41-IT,NIVOLUMAB
2022-002313-41-IT,PEMETREXED DISODICO
2022-002313-41-IT,CARBOPLATINO
2022-002313-41-IT,CISPLATINO
2022-002313-41-IT,PACLITAXEL
2022-002321-10-ES,Sevoflurane
2022-002326-27-CZ,CT1812 fumarate
2022-002336-31-EE,Adalimumab
2022-002348-33-BE,PHENYLBUTYRATE
2022-002348-33-BE,Ursodoxicoltaurine
2022-002352-39-FR,JYNNEOS
2022-002352-39-FR,IMVANEX
2022-002389-33-BE,Guselkumab
2022-002390-28-GR,Anakinra
2022-002400-20-NL,Empagliflozin
2022-002424-12-FR,KETAMINE RENAUDIN 10 mg
2022-002424-12-FR,"mL, solution injectable"
2022-002426-28-NL,Tamoxifen
2022-002441-18-BG,Not available
2022-002447-22-BG,Ritonavir
2022-002447-22-BG,Nirmatrelvir
2022-002451-19-NL,Rocuronium
2022-002451-19-NL,Sugammadex
2022-002481-32-NL,11CSMW139
2022-002482-15-BE,Upadacitinib
2022-002482-15-BE,Dupilumab
2022-002489-34-BE,Plitidepsin
2022-002496-11-DK,Methadone
2022-002496-11-DK,Fentanyl
2022-002499-35-DE,Xylometazoline hydrochloride
2022-002499-35-DE,sodium hyaluronate
2022-002524-12-BG,Brinzolamide
2022-002540-42-BE,Selinexor
2022-002582-15-AT,Neratinib
2022-002582-15-AT,Vinorelbine
2022-002594-28-FR,Nicotinamide
2022-002599-35-FR,18FDPA-714
2022-002605-26-BG,AP1189 Tablet
2022-002633-34-CZ,ESK-001
2022-002677-29-IT,BUDESONIDE
2022-002677-29-IT,FLUTICASONE PROPIONATO
2022-002677-29-IT,BECLOMETASONE
2022-002678-10-ES,medroxiprogesterona
2022-002679-12-DE,N
2022-002679-12-DE,A
2022-002679-12-DE,NIVOLUMAB
2022-002681-32-DE,Lumasiran
2022-002715-38-FR,cOVID-19 mRNA vaccine nucleoside-modified
2022-002715-38-FR,"SARS-CoV-2, B.1.351 variant, prefusion Spike delta TM protein, recombinant"
2022-002720-12-HU,Gadopiclenol
2022-002720-12-HU,Gadoteric acid
