cache_key,entity_id,canonical,model_id,prompt_version,english_name,confidence,decided_at_utc,batch_id
220bee78ab63521120f85fe0c3e0691ea22d19528610ced94f5b885bce4b9273,ent_000690,Centre Hospitalier Universitaire de Liège,claude-sonnet-5,sponsor-translate-v1,Liège University Hospital,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
0cc99b3fdde37ea53efaf37dfdf765c008491b36df234afbede236d19c2561a0,ent_000692,Centre Hospitalier Universitaire de Montpellier,claude-sonnet-5,sponsor-translate-v1,Montpellier University Hospital,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
5334654c4b473302cb09602f71f26bddf0df7c1cc28e33c192386247e1dfd9d7,ent_000693,Centre Hospitalier Universitaire de Nantes,claude-sonnet-5,sponsor-translate-v1,Nantes University Hospital,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
5097144f391ee9337e9800f56a91c601ef0d75f24cb6caf758d46d36565d3e65,ent_000694,Centre Hospitalier Universitaire de Nice,claude-sonnet-5,sponsor-translate-v1,Nice University Hospital,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
6fa6c3a54d9525fe9275d7243402bf463f7b48523b60561a5f48aa5dacf4b50c,ent_000695,Centre Hospitalier Universitaire de Nîmes,claude-sonnet-5,sponsor-translate-v1,Nîmes University Hospital,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
af3dac3174dfc009fc77f0fb13b346201adb10e955ef1c0741a213de89e37e2c,ent_000696,Centre Hospitalier Universitaire de Rennes,claude-sonnet-5,sponsor-translate-v1,Rennes University Hospital,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
97bccc117d595e2359892411ab8d9352ac02a2e59955e36e3dc3f4f3419b5352,ent_000697,Centre Hospitalier Universitaire de Saint-Étienne,claude-sonnet-5,sponsor-translate-v1,Centre Hospitalier Universitaire de Saint-Étienne,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
ad0501e4efb75ad9518c19180e2e6cb3c72bd7d4e4190773d861a78149961101,ent_000698,Centre Hospitalier Universitaire de Toulouse,claude-sonnet-5,sponsor-translate-v1,Toulouse University Hospital,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
05d8ced112e42eab04f2e7d2f34b0a4cae7edb074bb6936e7d76a58f4e5fc94d,ent_000704,Centre Léon Bérard,claude-sonnet-5,sponsor-translate-v1,Centre Léon Bérard,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
cef8da29b0d2562162872f969795a9e8ce52ccb12a85bae45f9051e157d32ad5,ent_004263,Centre Oscar Lambret,claude-sonnet-5,sponsor-translate-v1,Centre Oscar Lambret,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
d9cab0c13fc144980c3ca00b52e4a25cf0f8cfb77504196535cc6a9ce8b4d31e,ent_000713,Centre for Human Drug Research,claude-sonnet-5,sponsor-translate-v1,Centre for Human Drug Research,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
073c78f87747a83c4a19f841adccf33948134978fc486a817c1bca93bdd99383,ent_000740,Charité – Universitätsmedizin Berlin,claude-sonnet-5,sponsor-translate-v1,Charité – Universitätsmedizin Berlin,0.9,2026-08-14T17:14:29Z,NA
5d4d42b84cabfec6ecdccd384622dd8a3009fca2b9d512f697ed4679370fc6dc,ent_000752,Chiesi,claude-sonnet-5,sponsor-translate-v1,Chiesi,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
9e6896d436beec9f611007edda2ae3949d51502a567977f2563a74adc7507337,ent_000757,Chiron,claude-sonnet-5,sponsor-translate-v1,Chiron,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
98a752535489d6598b4b73d7b2931ad8d49f541b362f8e4d7507ce9d09170b44,ent_000779,Cliniques universitaires Saint-Luc,claude-sonnet-5,sponsor-translate-v1,Cliniques universitaires Saint-Luc,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
655c71747cfabb9eb432d2c485e46151d454bd284b99e6393cfb4d591416661c,ent_000780,Clinuvel,claude-sonnet-5,sponsor-translate-v1,Clinuvel,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
c12dcb89a74d5f3fff6bdc868ce70c5ba677afb02386b07c343e5d9a6ba08705,ent_000782,Clínica Universidad de Navarra,claude-sonnet-5,sponsor-translate-v1,Clínica Universidad de Navarra,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
5603e072a8b8e82e662f180a6a3e9049c7830f3459d54ce343f8098d62589d5a,ent_000809,Consorzio Oncotech,claude-sonnet-5,sponsor-translate-v1,Consorzio Oncotech,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
116783478da1592005a01eb6e19c9e40513722ce16592a66a7d44f72552d2f00,ent_000867,Daiichi Sankyo,claude-sonnet-5,sponsor-translate-v1,Daiichi Sankyo,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
52f2f5237b78edf66252f9cc3fab6eca316040319c1832fdaa2dac8298264c5b,ent_000889,Debiopharm,claude-sonnet-5,sponsor-translate-v1,Debiopharm,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
8f97c68fb106c38401b35bbaf68d875d34e9836edcf9598725be2fe7f5e336dd,ent_004454,Dermapharm,claude-sonnet-5,sponsor-translate-v1,Dermapharm,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
2d44a6f99e8997ae872609a56a154abdb16798badf72fc968c061394ca968c4b,ent_000968,Dompé,claude-sonnet-5,sponsor-translate-v1,Dompé,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
793012361a46358b1771e965a72cf9861f424df523936874724f081ede49d23e,ent_000976,Dr. Falk Pharma,claude-sonnet-5,sponsor-translate-v1,Dr. Falk Pharma,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
2660aa1f6c3f58e8c7dffde82d16bb69f2f18e59f13614360e0e3dbadc4d0bb8,ent_000981,Dr. Willmar Schwabe,claude-sonnet-5,sponsor-translate-v1,Dr. Willmar Schwabe,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
5641f3ae83301f3d652ac7c9075e1090330d9ae4da24682f419cf7e8c75c2ee1,ent_001004,EORTC,claude-sonnet-5,sponsor-translate-v1,EORTC,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
29d2f596dad833caee6cbebdf34ff21c9e5b98b07eadf69f5682be5cf50b79f2,ent_001021,Eisai,claude-sonnet-5,sponsor-translate-v1,Eisai,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
66d74c853c65ea35196d0000bb696da9d0f4b2720375af4e7d4c5cce0e6fa717,ent_001027,Eli Lilly,claude-sonnet-5,sponsor-translate-v1,Eli Lilly,0.98,2026-08-14T07:59:57Z,NA
834c0996ec38c16c58ddf112de8bc1d187fc56073757f39f527d48e9b077adc5,ent_001054,Erasmus MC,claude-sonnet-5,sponsor-translate-v1,Erasmus MC,0.9,2026-08-14T08:00:22Z,NA
1b4a4cb2aa9e401e41170149fe5a358abd1bff253890a19de99b9ac233791d01,ent_001080,European Myeloma Network,claude-sonnet-5,sponsor-translate-v1,European Myeloma Network,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
65b87b6036eeb64013c3f2ef98aa4aa08929ee12a58063231571d940afb941ef,ent_001081,European Organisation for Research and Treatment of Cancer,claude-sonnet-5,sponsor-translate-v1,European Organisation for Research and Treatment of Cancer,0.97,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
57cf95bb27c28d7241e5e103f2aa4f343762d9b50ac3123949136d8a9608b8bd,ent_001104,Faes Farma,claude-sonnet-5,sponsor-translate-v1,Faes Farma,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
41958bba04db1b06090e80c08b7e8b24143bdac9a6118ad52497a1adc220fd45,ent_001119,Ferrer,claude-sonnet-5,sponsor-translate-v1,Ferrer,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
b0ca525bdfe806b359c07db89598798f02f0b96ad97ed24f70a084edb70fe5e7,ent_001120,Ferring,claude-sonnet-5,sponsor-translate-v1,Ferring,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
3b7ff886a2d634dba58f181cbd3da930197425a36f28d4d4f71635bd2f4251a8,ent_001138,Fondazione Centro San Raffaele del Monte Tabor,claude-sonnet-5,sponsor-translate-v1,Fondazione Centro San Raffaele del Monte Tabor,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
be51e6bca620986185bfe3fe22d0e2f0355528fe87b7e6a2885d180085eb9eea,ent_001148,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,claude-sonnet-5,sponsor-translate-v1,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
7d91885b77ff8c3f99f9993dd6df3b3bf085afbf58d6ed10e3c4895a7c388fa7,ent_001149,Fondazione IRCCS Istituto Nazionale dei Tumori,claude-sonnet-5,sponsor-translate-v1,Fondazione IRCCS Istituto Nazionale dei Tumori,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
05ff217f3a4a16d29b1d8325db567248968a9b1c9911e990cf4aa6204669c7f7,ent_001150,Fondazione IRCCS Istituto Neurologico Carlo Besta,claude-sonnet-5,sponsor-translate-v1,Fondazione IRCCS Istituto Neurologico Carlo Besta,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
4cbb5ad402bbf5614940965c955351e10b776e73fc66b0f99f488dea382a5f40,ent_001151,Fondazione IRCCS Policlinico San Matteo,claude-sonnet-5,sponsor-translate-v1,Fondazione IRCCS Policlinico San Matteo,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
8b3d407ac5cfa20123ec8df03e0191a144ab7efd9f99529acb6d1c1449b5046d,ent_001156,Fondazione Italiana Linfomi,claude-sonnet-5,sponsor-translate-v1,Fondazione Italiana Linfomi,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
20ec8307002dd957a949986f7a62d7053f1b81e807324d024710706b500a11fe,ent_001165,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,claude-sonnet-5,sponsor-translate-v1,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,0.7,2026-08-14T17:14:31Z,NA
2e8d9bf0979decfdada336cbdd094896004d49e645a2bf4cec5c9a6eb42e8766,ent_001181,Forest Laboratories,claude-sonnet-5,sponsor-translate-v1,Forest Laboratories,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
6a7b19adef4542fedb87af8792dddf7a426a82493d7a600bda87445110ef3368,ent_001215,Friedrich-Schiller-Universität Jena,claude-sonnet-5,sponsor-translate-v1,Friedrich Schiller University Jena,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
0303cb51d53674323af1c7169825a30ecc98cd6b5acbcf5af2a718f850c40b8c,ent_001242,Fundació Clínic per a la Recerca Biomèdica,claude-sonnet-5,sponsor-translate-v1,Fundació Clínic per a la Recerca Biomèdica,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
26a2fd1a7bff2f5a7ccb382ab8da2d610a42e0a5e4f87a454b0818b4db063ff1,ent_001244,Fundació Institut de Recerca de l'Hospital de la Santa Creu i Sant Pau,claude-sonnet-5,sponsor-translate-v1,Fundació Institut de Recerca de l'Hospital de la Santa Creu i Sant Pau,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
db3e9d5bcc838136ca7f4dda5f85c8d1862ea9354977faf2f9ce71364fd5bd8a,ent_001245,Fundació Lluita contra la Sida,claude-sonnet-5,sponsor-translate-v1,Fundació Lluita contra la Sida,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
188b67e56152ef6d3d393820713c45d2773fb4578ce4db9d595d98ed9b3c14c0,ent_001248,Fundació Sant Joan de Déu,claude-sonnet-5,sponsor-translate-v1,Fundació Sant Joan de Déu,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
3b0faa7b2e1a1379114c816f9d684705f4e20f23ba21b0b8f9438068451c4993,ent_001266,Fundación PETHEMA,claude-sonnet-5,sponsor-translate-v1,Fundación PETHEMA,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
fdcc9174f8f883b910f3049cd7708022e25b7e1dafa1982cf66e6bd6a22dff57,ent_001267,Fundación Pública Andaluza Progreso y Salud,claude-sonnet-5,sponsor-translate-v1,Fundación Pública Andaluza Progreso y Salud,0.85,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
4ff9f630f6589dea8b64b57a66796ca69c95f21440a33cee666b03d69ef01cef,ent_001268,Fundación Pública Andaluza para la Gestión de la Investigación en Salud de Sevilla (FISEVI),claude-sonnet-5,sponsor-translate-v1,Fundación Pública Andaluza para la Gestión de la Investigación en Salud de Sevilla (FISEVI),0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
dd4227d5d35d12cb4ac71fcf22764b4c75a3aaffaa86f988ddbe491e6fb9d7f5,ent_001269,Fundación Pública Andaluza para la Investigación de Málaga en Biomedicina y Salud (FIMABIS),claude-sonnet-5,sponsor-translate-v1,Fundación Pública Andaluza para la Investigación de Málaga en Biomedicina y Salud (FIMABIS),0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
a9d3dfa216c424d5f0f47a7ba93ecac9340220882a5c05406d639ec7017a82f4,ent_001283,Fundación para la Formación e Investigación Sanitarias de la Región de Murcia,claude-sonnet-5,sponsor-translate-v1,Fundación para la Formación e Investigación Sanitarias de la Región de Murcia,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
de487cba07aed82d3e07b18236a066f168c9cb50d2e3a3e8e683b3cc1dd3b817,ent_001290,Fundación para la Investigación Biomédica del Hospital Gregorio Marañón,claude-sonnet-5,sponsor-translate-v1,Fundación para la Investigación Biomédica del Hospital Gregorio Marañón,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
49c0f6fb19d6ce1a9439440c3fcfdfc98b80d1aceab6dd219452c1cf75ee82a0,ent_001293,Fundación para la Investigación Biomédica del Hospital Universitario La Paz,claude-sonnet-5,sponsor-translate-v1,Fundación para la Investigación Biomédica del Hospital Universitario La Paz,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
45ca52acaed10282aa149fcaef87820cdc77d3e54a28ae63cce0e088dd9a8548,ent_001298,Fundación para la Investigación Biomédica del Hospital Universitario Ramón y Cajal,claude-sonnet-5,sponsor-translate-v1,Fundación para la Investigación Biomédica del Hospital Universitario Ramón y Cajal,0.85,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
d0b9d72a3dda054370a0ea1223815f09aead33c0f24ef952d5f0e4dc96ed64a5,ent_001308,Fédération Francophone de Cancérologie Digestive,claude-sonnet-5,sponsor-translate-v1,Fédération Francophone de Cancérologie Digestive,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
7968f0e366bdfd28cda59274e45ce536b681a5f7fe04e1791c2c6cef9cf23953,ent_001309,Fédération Nationale des Centres de Lutte Contre le Cancer,claude-sonnet-5,sponsor-translate-v1,Fédération Nationale des Centres de Lutte Contre le Cancer,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
b00957b3f4d52dbd3c22f1144af89881f660a60680d86145ea4319bd2d9c3712,ent_001316,GE Healthcare,claude-sonnet-5,sponsor-translate-v1,GE Healthcare,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
570b566c1be44aa52a84733f866743d474ca8cbe950a17638d3ff6dae56e1c65,ent_001324,GELTAMO,claude-sonnet-5,sponsor-translate-v1,GELTAMO,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
418bec775dad8da57e736c5aea2e243059008fe7e1387266bf0083a5b0b3f2dd,ent_001327,GERCOR,claude-sonnet-5,sponsor-translate-v1,GERCOR,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
cbbfbe18fb49a7b1bed7a0c6c089dfa64191300db4b0b2fe829a0ff0f8f1e0b9,ent_001337,GIMEMA - Gruppo Italiano Malattie Ematologiche dell'Adulto,claude-sonnet-5,sponsor-translate-v1,GIMEMA - Gruppo Italiano Malattie Ematologiche dell'Adulto,0.8,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
4638ed076659cca73f073fb243efb5d126b05062e01970af0bfc870c30e1a711,ent_001350,GW Pharmaceuticals,claude-sonnet-5,sponsor-translate-v1,GW Pharmaceuticals,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
24003810282b07c8c1f4ae425242e99f5cbbf1e855cb5f148239b5da52d29014,ent_001351,GWT-TUD,claude-sonnet-5,sponsor-translate-v1,GWT-TUD,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
b274cf52d9255da8ca9d6df241b3dd94154fd4da2db152067fc1477eb6ef9995,ent_001353,Galapagos,claude-sonnet-5,sponsor-translate-v1,Galapagos,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
f077265ac5f8d0c6d301d55db0e73d62257763f7e08463c5b11798a102af17fe,ent_001354,Galderma,claude-sonnet-5,sponsor-translate-v1,Galderma,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
30231ebb7a4285e99cfcdaa4d65525c325f036d5a7b50a326c8fa3e91fe26770,ent_001367,Gedeon Richter,claude-sonnet-5,sponsor-translate-v1,Gedeon Richter,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
d21a7e529ed2c5a0d9cdbb65bec8f18d2d17d3b581bb39ede4479c9d9d9715b3,ent_001370,Genentech,claude-sonnet-5,sponsor-translate-v1,Genentech,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
c8fab28991cf120279e572cf3ccf822beafb0cd6ec08ad6179b5536c25cf947d,ent_001380,Genmab,claude-sonnet-5,sponsor-translate-v1,Genmab,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
99899cfd94b4911995908cac5bafee100ba5db8135c26cee73c7b9e2bf25e2a3,ent_001383,Genzyme,claude-sonnet-5,sponsor-translate-v1,Genzyme,0.98,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
37839e787ab1792159569cadc3c43eca37affd2407e54d17b274da56b8bb4fef,ent_001388,German Breast Group,claude-sonnet-5,sponsor-translate-v1,German Breast Group,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
54d61ca08f05d6826e0f4f9b110b59432214128f178e0eb33b6c3cc67585a462,ent_001399,Ghent University Hospital,claude-sonnet-5,sponsor-translate-v1,Ghent University Hospital,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
ac7bccf2c84a040ffb56c804357ccc0171325c0a51e9ea9cfa49c61edfc1cdc2,ent_001400,Gilead Sciences,claude-sonnet-5,sponsor-translate-v1,Gilead Sciences,0.99,2026-08-14T08:00:25Z,NA
306615f1386e88a9471ae879f789241dda352b8b866e162ef333d4132f80167d,ent_001404,GlaxoSmithKline,claude-sonnet-5,sponsor-translate-v1,GlaxoSmithKline,1,2026-08-14T07:59:41Z,NA
73a416510d055ebfc63c5ce280f48dc18489968a6170abf1632ddf20b5e81d95,ent_001409,Goethe-Universität Frankfurt,claude-sonnet-5,sponsor-translate-v1,Goethe University Frankfurt,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
14ec7730051637261a4fca3eece955132e2c83e7bd556fd71a79d09d05305ef9,ent_001421,Grifols,claude-sonnet-5,sponsor-translate-v1,Grifols,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
dada2232e00ea9d84401adf31827eae2b20bf15a00e76e7abdd5a8125c9bc179,ent_001425,Groupe Francophone des Myélodysplasies,claude-sonnet-5,sponsor-translate-v1,Groupe Francophone des Myélodysplasies,0.8,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
1e35a96eaafb661752dd629ecb1cabf444cdeb30a1a018bf9790d915829b0cf9,ent_001440,Grupo Español de Cáncer de Pulmón,claude-sonnet-5,sponsor-translate-v1,Spanish Lung Cancer Group,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
70f8db67e8289deecbe12a58bbf46b777ebcbb37325997cea09e8eb1403dfdb1,ent_001459,Grupo de Tratamiento de los Tumores Digestivos (TTD),claude-sonnet-5,sponsor-translate-v1,Grupo de Tratamiento de los Tumores Digestivos (TTD),0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
6f8cac6b1a59ef53049473a6beea5a8a7422ee7d73600a8cdacd1e0de344e887,ent_001461,Gruppo Oncologico Italiano di Ricerca Clinica,claude-sonnet-5,sponsor-translate-v1,Gruppo Oncologico Italiano di Ricerca Clinica,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
9e3d62443e5e26aca21d4558ba485be2c307b0dd654b1f2aacce33d1dd249ef1,ent_001462,Gruppo Oncologico del Nord Ovest,claude-sonnet-5,sponsor-translate-v1,Gruppo Oncologico del Nord Ovest,0.8,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
e5989edb7a3c2ad5639eea33798dedb9efb48a0f72434ab7129e47445fd7abdb,ent_001463,Gruppo Oncologico dell'Italia Meridionale,claude-sonnet-5,sponsor-translate-v1,Gruppo Oncologico dell'Italia Meridionale,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
3bdcb8e2de3cc154e76dffecfa4c3ec8b41748d0144da507fb43921436e1dcd4,ent_001464,Grünenthal,claude-sonnet-5,sponsor-translate-v1,Grünenthal,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
63cd0140600aa85dfd20773f3ec6462df89b7b4d1ebf5e9864b017d16ab8b096,ent_001468,Gustave Roussy,claude-sonnet-5,sponsor-translate-v1,Gustave Roussy,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
90959183d2128ce89f815905024048416488352cd9330c8747bbf482874b8dc4,ent_001469,Guy's and St Thomas' NHS Foundation Trust,claude-sonnet-5,sponsor-translate-v1,Guy's and St Thomas' NHS Foundation Trust,0.99,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
d14bb48f3e7e5f3c7c6beac484a2954a358c08d488609f6f07252161522d2142,ent_001480,HOVON,claude-sonnet-5,sponsor-translate-v1,HOVON,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
ea6f9a30e31fae2ab977864bd555816fdd3dd9e68ebf66fc4bf3caa631a269d1,ent_001526,Hellenic Institute for the Study of Sepsis,claude-sonnet-5,sponsor-translate-v1,Hellenic Institute for the Study of Sepsis,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
96c37a2a19f8dde1aec7cd97373591e9a2e635fc69470a395aa006ea4b92b873,ent_001536,Helse Bergen,claude-sonnet-5,sponsor-translate-v1,Helse Bergen,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
3a18c60a4543e895f03c7bda04a46e2cc497239c7db5372d3a46742d3e68762d,ent_001540,Helsingin ja Uudenmaan sairaanhoitopiiri (HUS),claude-sonnet-5,sponsor-translate-v1,Helsinki University Hospital,0.6,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
a598e31eaf275190899b38a63b6cdd02f6bf8f30fc742c5aa3d7101d33370001,ent_001545,Helsinki University Hospital,claude-sonnet-5,sponsor-translate-v1,Helsinki University Hospital,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
307cd3e07c53d31accd51b2b51d26da47fe256cca5d19aa8c80c2e4efb742442,ent_001546,Helsinn,claude-sonnet-5,sponsor-translate-v1,Helsinn,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
e8337dbdacebebf36c71837c9eadebc16a8bd1d604f91cce27c13a2a4759236b,ent_001550,Herlev Hospital,claude-sonnet-5,sponsor-translate-v1,Herlev Hospital,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
00f4016bc4d79e22fd21484c3134ae56515c050f6de0787e6eaf8d8737e457ae,ent_001551,Herlev og Gentofte Hospital,claude-sonnet-5,sponsor-translate-v1,Herlev and Gentofte Hospital,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
0b8499f08a30f8ccf16cc1ecd46e2469b01d23f6e63201419469c1fba5123508,ent_001557,Hexal,claude-sonnet-5,sponsor-translate-v1,Hexal,0.9,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
c2640c2d12604dbb977e5c50957d6e640fbfd1f4e42f51120263366890e2443a,ent_001566,Hospices Civils de Lyon,claude-sonnet-5,sponsor-translate-v1,Hospices Civils de Lyon,0.95,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
ac2e6b751c721ff39d07c348058266f2e64f7330362658858552606f4647379d,ent_001573,Hospital Clínic de Barcelona,claude-sonnet-5,sponsor-translate-v1,Hospital Clínic de Barcelona,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
815b06752001942ce85d421870544203b5b68b58fe7694aaef735b28122289de,ent_001592,Hospital Universitari Vall d'Hebron,claude-sonnet-5,sponsor-translate-v1,Hospital Universitari Vall d'Hebron,0.7,2026-08-14T17:44:09Z,msgbatch_01PUDrWoBDM9kDwjg1BcWpAf
