cache_key,block_id,model_id,prompt_version,cluster_no,canonical,parent,entity_type,raw_sponsor,confidence,reason,decided_at_utc,batch_id
7bc51f5207bc9e030036e1b24631e90422ad3eb68ca5d22958d17db69794df84,blk_00013,claude-opus-5,sponsor-mint-v1,1,Janssen-Cilag International,Johnson & Johnson,industry,Janssen-Cilag Medical Affaires EMEA,0.85,Variants of Janssen-Cilag International NV incl. EMEA medical affairs and combined-sponsor strings,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
7bc51f5207bc9e030036e1b24631e90422ad3eb68ca5d22958d17db69794df84,blk_00013,claude-opus-5,sponsor-mint-v1,1,Janssen-Cilag International,Johnson & Johnson,industry,Janssen-Cilag N.V./S.A.,0.85,Variants of Janssen-Cilag International NV incl. EMEA medical affairs and combined-sponsor strings,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
7bc51f5207bc9e030036e1b24631e90422ad3eb68ca5d22958d17db69794df84,blk_00013,claude-opus-5,sponsor-mint-v1,2,Janssen-Cilag GmbH,Johnson & Johnson,industry,JANSSEN-CILAG GmbH,0.8,German affiliate; Ortho Biotech is a division of it,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
7bc51f5207bc9e030036e1b24631e90422ad3eb68ca5d22958d17db69794df84,blk_00013,claude-opus-5,sponsor-mint-v1,2,Janssen-Cilag GmbH,Johnson & Johnson,industry,"ORTHO BIOTECH, Division of JANSSEN-CILAG GmbH",0.8,German affiliate; Ortho Biotech is a division of it,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
7bc51f5207bc9e030036e1b24631e90422ad3eb68ca5d22958d17db69794df84,blk_00013,claude-opus-5,sponsor-mint-v1,2,Janssen-Cilag GmbH,Johnson & Johnson,industry,Janssen-Cilag GmbH,0.8,German affiliate; Ortho Biotech is a division of it,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
7bc51f5207bc9e030036e1b24631e90422ad3eb68ca5d22958d17db69794df84,blk_00013,claude-opus-5,sponsor-mint-v1,3,Janssen-Cilag Ltd,Johnson & Johnson,industry,Janssen Cilag Ltd,0.8,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
7bc51f5207bc9e030036e1b24631e90422ad3eb68ca5d22958d17db69794df84,blk_00013,claude-opus-5,sponsor-mint-v1,3,Janssen-Cilag Ltd,Johnson & Johnson,industry,Janssen-Cilag Limited,0.8,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
7bc51f5207bc9e030036e1b24631e90422ad3eb68ca5d22958d17db69794df84,blk_00013,claude-opus-5,sponsor-mint-v1,4,Janssen-Cilag AB,Johnson & Johnson,industry,Janssen-Cilag AB,0.8,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
7bc51f5207bc9e030036e1b24631e90422ad3eb68ca5d22958d17db69794df84,blk_00013,claude-opus-5,sponsor-mint-v1,5,Janssen,Johnson & Johnson,industry,Janssen L.P.,0.7,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
7bc51f5207bc9e030036e1b24631e90422ad3eb68ca5d22958d17db69794df84,blk_00013,claude-opus-5,sponsor-mint-v1,6,Janssen Pharmaceutica,Johnson & Johnson,industry,Janssen Pharmaceutica NV,0.8,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
7bc51f5207bc9e030036e1b24631e90422ad3eb68ca5d22958d17db69794df84,blk_00013,claude-opus-5,sponsor-mint-v1,7,Janssen Research & Development,Johnson & Johnson,industry,"Janssen Research  Development, L.L.C.",0.85,NA,2026-08-12T11:52:51Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,Rigshospitalet,0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Rigshospitalet, Department of Clinical Physiology, Nuclear Medicine and PET",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,Rigshospitalet / Rigshospitalet,0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,Copenhagen University Hospital Rigshospitalet,0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Rigshospitalet, Copenhagen University Hospitals",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,CHIP - Rigshospitalet - University of Copenhagen,0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Copenhagen University Hospital, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Department of Cardiology, Copenhagen University Hospital Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Department of Cardiology, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Department of Oncology, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Dept. of Anaesthesia, Centre of Head and Orthopaedics, Copenhagen University Hospital Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Dept. of Intensive Care, Copenhagen University Hospital, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Multidisciplinary Pain Center 7612, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,Rigshospitalet Glostrup,0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Rigshospitalet, Capital Region Bloodbank 2034, Section for Transfusion Medicine",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Rigshospitalet, Department of Clinical Physiology, Nuclear Medicine  PET",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Section for Surgical Pathophysiology, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"The Heart Centre, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,rigshospitalet,0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Afdeling for Rygkirurgi, Led- og Bindevvssygdomme  Rigshospitalet - Glostrup",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Anders Nyboe Andersen, klinikchef dr.med., Fertilitetsklinikken 4071, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Anders Nyboe Andersen, klinikchef, dr. med., Fertilitetsklinikken afsnit 4071, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Blodbanken, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Blood bank, Rigshospitalet, University Hospital of Copenhagen",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Bonkolab, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Cardiovascular laboratory 2014, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Cardiovascular laboratory 2014, The Heart Centre, Rigshospitalet / Cardiovascular laboratory 2014, The Heart Centre, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Center for Aktiv Sundhed, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Christel B. Lajer, Dep. of Otolaryngology head and neck surgery, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Clinical Trials Unit, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Copenhagen Affective Disorder research Center CADIC, Psychiatric Centre Copenhagen, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Copenhagen University Hospital Rigshospitalet, Department of Cardiology B 2143",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Copenhagen University Hospital Rigshospitalet, The Heart Center - Department of Thoracic Surgery",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Copenhagen University Hospital, Rigshospitalet, Juliane Marie Centre, Department of Anaesthesiology",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Dansk Hovedpine Center, Neurologisk Klinik, Rigshospitalet - Glostrup",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Deparment of Intensive Care, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Department of Endocrinology, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Department of Intensive Care, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Department of Nephrology, Rigshospitalet, University of Copenhagen",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
5ae01ab52a9e12ef3ad1c410f41934a93426842754967f4fc4bf0415ba533068,blk_00014,claude-opus-5,sponsor-mint-v1,1,Rigshospitalet,NA,hospital,"Department of Obstetrics  Gynecology, Copenhagen University Hospital, Rigshospitalet",0.93,All strings refer to Rigshospitalet (Copenhagen University Hospital) or its departments/persons within it.,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,1,Bayer,NA,industry,Bayer AG,0.95,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,1,Bayer,NA,industry,BAYER,0.95,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,1,Bayer,NA,industry,Bayer AG / Bayer AG,0.95,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,1,Bayer,NA,industry,BAYER AG,0.95,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,1,Bayer,NA,industry,Bayer - AG,0.95,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,1,Bayer,NA,industry,"Bayer AG,",0.95,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,1,Bayer,NA,industry,"Bayer AG, D-51368 Leverkusen, Germany",0.95,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,Bayer HealthCare AG,0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,Bayer Healthcare AG,0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,Bayer Health Care AG,0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,"Bayer HealthCare AG, 51368 Leverkusen, Germany",0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,Bayer Health Care AG study performed by Bayer Schering Pharma AG,0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,"Bayer HealthCare AG, D-51368 Leverkusen",0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,"Bayer HealthCare AG, D-51368 Leverkusen, Germany",0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,"Bayer Healthcare AG, D-51368 Leverkusen, Germany",0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,BAYER Healthcare AG,0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,Bayer HealthCare,0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,Bayer HealthCare AG / Bayer HealthCare A/S,0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,Bayer HealthCare AG D-51368 Leverkusen,0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,"Bayer HealthCare AG, D51368 Leverkusen",0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,"Bayer HealthCare AG, Leverkusen, D-51368 Germany",0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,"Bayer HealthCare AG, Leverkusen, Germany",0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,Bayer HealthCare AG/Bayer Schering Pharma AG,0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,Bayer HealthCare Aktiengesellschaft,0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,2,Bayer HealthCare,Bayer,industry,"Bayer Healthcare AG, Leverkusen",0.9,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
27eddcc349260b2f41c37b726e41175721a0fdc428cb7aa2a15a132683671de5,blk_00015,claude-opus-5,sponsor-mint-v1,3,Bayer Schering Pharma,Bayer,industry,Bayer Schering Pharma AG,0.85,NA,2026-08-12T11:52:52Z,msgbatch_01SzAM9tMNtnZLdDifviAAAz
