entity_id,alias,alias_type,source
ent_014629,esparsentan,chembl_synonym,chembl
ent_014629,ps-433540,chembl_synonym,chembl
ent_014629,ps433540,chembl_synonym,chembl
ent_014629,re-021,chembl_synonym,chembl
ent_014629,sparsentan,usan,chembl
ent_010039,cheque,trade_name,chembl
ent_010039,cheque drops,chembl_synonym,chembl
ent_010039,dihydrolone,chembl_synonym,chembl
ent_010039,matenon,chembl_synonym,chembl
ent_010039,mibolerona,chembl_synonym,chembl
ent_010039,mibolerone,ban,chembl
ent_010039,mibolerone ciii,chembl_synonym,chembl
ent_010039,nsc-72260,chembl_synonym,chembl
ent_010039,"u-10,997",chembl_synonym,chembl
ent_010039,u-10-997,chembl_synonym,chembl
ent_010039,u-10997,chembl_synonym,chembl
ent_007481,hki-357,chembl_synonym,chembl
ent_010769,cdp-820,chembl_synonym,chembl
ent_010769,hki-272,chembl_synonym,chembl
ent_010769,neratinib,usan,chembl
ent_010769,way-179272,chembl_synonym,chembl
ent_015712,acide tiludronique,chembl_synonym,chembl
ent_015712,acido tiludronico,chembl_synonym,chembl
ent_015712,skelid,trade_name,chembl
ent_015712,sr 41319,chembl_synonym,chembl
ent_015712,sr-41319,chembl_synonym,chembl
ent_015712,tiludronate,chembl_synonym,chembl
ent_015712,tiludronic acid,chembl_synonym,chembl
ent_002824,carboplatin,chembl_synonym,chembl
ent_002824,carboplatine,chembl_synonym,chembl
ent_002824,carboplatino,chembl_synonym,chembl
ent_002824,carboplatinum,chembl_synonym,chembl
ent_002824,jm-8,chembl_synonym,chembl
ent_002824,nsc-201345,chembl_synonym,chembl
ent_002824,nsc-241240,chembl_synonym,chembl
ent_002824,paraplatin,trade_name,chembl
ent_002170,ad-5423,chembl_synonym,chembl
ent_002170,blonanserin,chembl_synonym,chembl
ent_002170,blonanserina,chembl_synonym,chembl
ent_002170,blonanserine,chembl_synonym,chembl
ent_002170,dsp-5423,chembl_synonym,chembl
ent_011293,nsc-347901,chembl_synonym,chembl
ent_011293,oltipraz,chembl_synonym,chembl
ent_011513,5-azaorotic acid,chembl_synonym,chembl
ent_011513,allantoxanic acid,chembl_synonym,chembl
ent_011513,oteracil,chembl_synonym,chembl
ent_011513,oteracilo,chembl_synonym,chembl
ent_011513,oxonic acid,chembl_synonym,chembl
ent_009195,adp-356,chembl_synonym,chembl
ent_009195,adp356,chembl_synonym,chembl
ent_009195,lorcaserin,chembl_synonym,chembl
ent_009195,lorcaserina,chembl_synonym,chembl
ent_009195,lorcaserine,chembl_synonym,chembl
ent_012064,peptide t,chembl_synonym,chembl
ent_012064,peptide-t,chembl_synonym,chembl
ent_013281,baynas,chembl_synonym,chembl
ent_013281,bay-u-3405,chembl_synonym,chembl
ent_013281,en-137774,chembl_synonym,chembl
ent_013281,ramatroban,chembl_synonym,chembl
ent_009639,acide medronique,chembl_synonym,chembl
ent_009639,acido medronico,chembl_synonym,chembl
ent_009639,medronate,chembl_synonym,chembl
ent_009639,medronic acid,ban,chembl
ent_009639,"phosphonic acid, methylenebis-",chembl_synonym,chembl
ent_009639,"phosphonic acid, methylenedi-",chembl_synonym,chembl
ent_005788,esreboxetina,chembl_synonym,chembl
ent_005788,esreboxetine,chembl_synonym,chembl
ent_005788,reboxetine,chembl_synonym,chembl
ent_005788,"(s,s)-rbx",chembl_synonym,chembl
ent_005788,ss-rbx,chembl_synonym,chembl
ent_005788,"(s,s)-reboxetine",chembl_synonym,chembl
ent_005788,"s,s-reboxetine",chembl_synonym,chembl
ent_004898,22:6 n-3,chembl_synonym,chembl
ent_004898,c22:6 (n-3),chembl_synonym,chembl
ent_004898,cervonic acid,chembl_synonym,chembl
ent_004898,doconexent,chembl_synonym,chembl
ent_004898,doconexento,chembl_synonym,chembl
ent_004898,docosaheaenoic-acid,chembl_synonym,chembl
ent_004898,docosahexaenoate,chembl_synonym,chembl
ent_004898,docosahexaenoic acid,chembl_synonym,chembl
ent_004898,docosahexaenoic acid (c22:6 n3),chembl_synonym,chembl
ent_004898,docosahexanoic acid,chembl_synonym,chembl
ent_010963,nitric acid,chembl_synonym,chembl
ent_014444,b1654,chembl_synonym,chembl
ent_014444,baking soda,chembl_synonym,chembl
ent_014444,bicarbonate of soda,chembl_synonym,chembl
ent_014444,carbonic acid monosodium salt,chembl_synonym,chembl
ent_014444,carbonic acid sodium salt (1:1),chembl_synonym,chembl
ent_014444,e-500(ii),chembl_synonym,chembl
ent_014444,genitron tp-bch 51051,chembl_synonym,chembl
ent_014444,hydrocerol esc 5671,chembl_synonym,chembl
ent_014444,ins-500(ii),chembl_synonym,chembl
ent_014444,ins no.500(ii),chembl_synonym,chembl
ent_014444,monosodium carbonate,trade_name,chembl
ent_014444,nabic,chembl_synonym,chembl
ent_014444,natrii hydrogenocarbonas,chembl_synonym,chembl
ent_014444,natrum bicarbonicum,chembl_synonym,chembl
ent_014444,nsc-134031,chembl_synonym,chembl
ent_014444,nurse harveys,trade_name,chembl
ent_014444,s-bicarb,trade_name,chembl
ent_014444,s-bicarb sf,trade_name,chembl
ent_014444,sodibic,trade_name,chembl
ent_014444,sodium acid carbonate,chembl_synonym,chembl
ent_014444,sodium bicarbonate,chembl_synonym,chembl
ent_014444,sodium bicarbonate anhydrous,chembl_synonym,chembl
ent_014444,sodium bicarbonate component of baros,trade_name,chembl
ent_014444,sodium bicarbonate component of colyte,trade_name,chembl
ent_014444,sodium bicarbonate component of golytely,trade_name,chembl
ent_014444,sodium bicarbonate component of halflytely,trade_name,chembl
ent_014444,sodium bicarbonate component of konvomep,trade_name,chembl
ent_014444,sodium bicarbonate component of navstel,trade_name,chembl
ent_014444,sodium bicarbonate component of normocarb,trade_name,chembl
ent_014444,sodium bicarbonate component of nulytely,trade_name,chembl
ent_014444,sodium bicarbonate component of suclear,trade_name,chembl
ent_014444,sodium bicarbonate component of zegerid,trade_name,chembl
ent_014444,thamicarb,trade_name,chembl
ent_014438,"acetic acid, sodium salt (1:1)",chembl_synonym,chembl
ent_014438,e262,chembl_synonym,chembl
ent_014438,e-262(i),chembl_synonym,chembl
ent_014438,fema no. 3024,chembl_synonym,chembl
ent_014438,ins-262(i),chembl_synonym,chembl
ent_014438,ins no.262(i),chembl_synonym,chembl
ent_014438,nsc-77459,chembl_synonym,chembl
ent_014438,sodium acetate,chembl_synonym,chembl
ent_014438,sodium acetate (3h2o),chembl_synonym,chembl
ent_014438,sodium acetate anhydrous,chembl_synonym,chembl
ent_014438,"sodium acetate, anhydrous",chembl_synonym,chembl
ent_014438,"sodium acetate,anhydrous",chembl_synonym,chembl
ent_014438,sodium acetate component of procalamine,trade_name,chembl
ent_014438,sodium acetate hydrate,chembl_synonym,chembl
ent_014438,sodium acetate trihydrate,chembl_synonym,chembl
ent_014451,anhydrous sodium citrate,chembl_synonym,chembl
ent_014451,anhydrous trisodium citrate,chembl_synonym,chembl
ent_014451,anticoagulant sodium citrate,chembl_synonym,chembl
ent_014451,canesten oasis,trade_name,chembl
ent_014451,"citric acid, trisodium salt",chembl_synonym,chembl
ent_014451,citrosodine,chembl_synonym,chembl
ent_014451,cymalon,trade_name,chembl
ent_014451,cystemme,trade_name,chembl
ent_014451,cystocalm,trade_name,chembl
ent_014451,cystoleve,trade_name,chembl
ent_014451,e331,chembl_synonym,chembl
ent_014451,e-331(iii),chembl_synonym,chembl
ent_014451,fema no. 3026,chembl_synonym,chembl
ent_014451,"fema no. 3026, anhydrous-",chembl_synonym,chembl
ent_014451,ins-331(iii),chembl_synonym,chembl
ent_014451,ins no.331(iii),chembl_synonym,chembl
ent_014451,isolyte e,trade_name,chembl
ent_014451,micolette,trade_name,chembl
ent_014451,micralax,trade_name,chembl
ent_014451,n-1560,chembl_synonym,chembl
ent_014451,natrii citras,chembl_synonym,chembl
ent_014451,"natrii citras, dehydrate",chembl_synonym,chembl
ent_014451,natrocitral,chembl_synonym,chembl
ent_014451,relaxit,trade_name,chembl
ent_014451,sod cit,trade_name,chembl
ent_014451,sodium citrate,chembl_synonym,chembl
ent_014451,sodium citrate anhydrous,chembl_synonym,chembl
ent_014451,"sodium citrate, anhydrous",chembl_synonym,chembl
ent_014451,"sodium citrate,anhydrous",chembl_synonym,chembl
ent_014451,sodium citrate dihydrate,chembl_synonym,chembl
ent_014451,sodium citrate hydrate,chembl_synonym,chembl
ent_014451,sodium citrate hydrous,chembl_synonym,chembl
ent_014451,"trisodium citrate, anhydrous",chembl_synonym,chembl
ent_014451,urisal,trade_name,chembl
ent_014443,amzoate,trade_name,chembl
ent_014443,antimol,chembl_synonym,chembl
ent_014443,e-211,chembl_synonym,chembl
ent_014443,e211,chembl_synonym,chembl
ent_014443,fema no. 3025,chembl_synonym,chembl
ent_014443,fuminaru,chembl_synonym,chembl
ent_014443,ins-211,chembl_synonym,chembl
ent_014443,ins no.211,chembl_synonym,chembl
ent_014443,microcare sb,chembl_synonym,chembl
ent_014443,mthwsh,trade_name,chembl
ent_014443,purox s,chembl_synonym,chembl
ent_014443,sobenate,chembl_synonym,chembl
ent_014443,sodium benzoate,chembl_synonym,chembl
ent_014443,sodium benzoate component of ammonul,trade_name,chembl
ent_014443,sodium benzoate component of ucephan,trade_name,chembl
ent_013131,pyruvate sodium,chembl_synonym,chembl
ent_013131,sodium 2-oxopropanoate,chembl_synonym,chembl
ent_013131,sodium 2-oxo-propionate,chembl_synonym,chembl
ent_014473,compound solution of sodium lactate,chembl_synonym,chembl
ent_014473,e-325,chembl_synonym,chembl
ent_014473,e325,chembl_synonym,chembl
ent_014473,ins-325,chembl_synonym,chembl
ent_014473,ins no.325,chembl_synonym,chembl
ent_014473,natrum lacticum,chembl_synonym,chembl
ent_014473,nsc-31718,chembl_synonym,chembl
ent_014473,sodium dl-lactate,chembl_synonym,chembl
ent_014473,sodium lactate,chembl_synonym,chembl
ent_014473,sodium (lactate) anhydrous,chembl_synonym,chembl
ent_014473,sodium lactate solution,chembl_synonym,chembl
ent_014473,sod lact co,trade_name,chembl
ent_014473,solucion de lactato sodico compuesta,chembl_synonym,chembl
ent_014473,solute de lactate de sodium compose,chembl_synonym,chembl
ent_006778,fulvestrant,chembl_synonym,chembl
ent_006778,"ici 182,780",chembl_synonym,chembl
ent_006778,ici-182780,chembl_synonym,chembl
ent_006778,nsc-759879,chembl_synonym,chembl
ent_006778,zd-9238,chembl_synonym,chembl
ent_006778,zd9238,chembl_synonym,chembl
ent_005734,ertapenem,chembl_synonym,chembl
ent_014801,nsc-2619,chembl_synonym,chembl
ent_014801,sulfabenz,chembl_synonym,chembl
ent_014801,sulfabenzo,chembl_synonym,chembl
ent_010649,ly-519818,chembl_synonym,chembl
ent_010649,ly519818,chembl_synonym,chembl
ent_010649,ly-9818,chembl_synonym,chembl
ent_010649,ly9818,chembl_synonym,chembl
ent_010649,naveglitazar,usan,chembl
ent_000864,alpha-aminobenzylpenicillin,chembl_synonym,chembl
ent_000864,amcill,trade_name,chembl
ent_000864,amfipen,trade_name,chembl
ent_000864,aminobenzylpenicillin,chembl_synonym,chembl
ent_000864,aminobenzylpenicillin trihydrate,chembl_synonym,chembl
ent_000864,ampicilina,chembl_synonym,chembl
ent_000864,ampicillin,chembl_synonym,chembl
ent_000864,ampicillin/ampicillin trihydrate,chembl_synonym,chembl
ent_000864,ampicillin (anhydrous),chembl_synonym,chembl
ent_000864,ampicillin anhydrous,chembl_synonym,chembl
ent_000864,"ampicillin, anhydrous",chembl_synonym,chembl
ent_000864,ampicilline,chembl_synonym,chembl
ent_000864,ampicillin hydrate,chembl_synonym,chembl
ent_000864,ampicillin trihydrate,trade_name,chembl
ent_000864,ampicillinum,chembl_synonym,chembl
ent_000864,ampilar,trade_name,chembl
ent_000864,anhydrous ampicillin,chembl_synonym,chembl
ent_000864,ay-6108,chembl_synonym,chembl
ent_000864,britcin,trade_name,chembl
ent_000864,brl-1341,chembl_synonym,chembl
ent_000864,nsc-528986,chembl_synonym,chembl
ent_000864,omnipen (ampicillin),trade_name,chembl
ent_000864,p-50,chembl_synonym,chembl
ent_000864,penbritin,trade_name,chembl
ent_000864,pfizerpen-a,trade_name,chembl
ent_000864,poly-cillin,chembl_synonym,chembl
ent_000864,polycillin,trade_name,chembl
ent_000864,polycillin-prb,chembl_synonym,chembl
ent_000864,principen,trade_name,chembl
ent_000864,principen '125',trade_name,chembl
ent_000864,principen '250',trade_name,chembl
ent_000864,principen '500',trade_name,chembl
ent_000864,probampacin,chembl_synonym,chembl
ent_000864,redicilin,chembl_synonym,chembl
ent_000864,semicillin,chembl_synonym,chembl
ent_000864,tokiocillin,chembl_synonym,chembl
ent_000864,totacillin,trade_name,chembl
ent_000864,ultrabion,chembl_synonym,chembl
ent_000864,vidopen,trade_name,chembl
ent_000864,wy 5103,chembl_synonym,chembl
ent_015079,hti-286,chembl_synonym,chembl
ent_015079,taltobulin,chembl_synonym,chembl
ent_015079,taltobulina,chembl_synonym,chembl
ent_015079,taltobuline,chembl_synonym,chembl
ent_006863,gallamine,chembl_synonym,chembl
ent_001289,atracurium,chembl_synonym,chembl
ent_001289,atracurium cation,chembl_synonym,chembl
ent_001289,atracurium ion,chembl_synonym,chembl
ent_011754,pancuronium,chembl_synonym,chembl
ent_013247,radiprodil,chembl_synonym,chembl
ent_013247,rgh-896,chembl_synonym,chembl
ent_000431,al-12182,chembl_synonym,chembl
ent_006517,fluoride ion,chembl_synonym,chembl
ent_001102,arformoterol,chembl_synonym,chembl
ent_001102,(-)-formoterol,chembl_synonym,chembl
ent_001102,"formoterol r,r-form",chembl_synonym,chembl
ent_001102,"(r,r)-formoterol",chembl_synonym,chembl
ent_013103,adermine,chembl_synonym,chembl
ent_013103,hexabione,chembl_synonym,chembl
ent_013103,m.v.i.-12,chembl_synonym,chembl
ent_013103,nsc-759148,chembl_synonym,chembl
ent_013103,piridoxina,chembl_synonym,chembl
ent_013103,pyridoxine,chembl_synonym,chembl
ent_013103,pyridoxine component of vitaped,trade_name,chembl
ent_013103,pyridoxine (vit b6),chembl_synonym,chembl
ent_013103,pyridoxol,chembl_synonym,chembl
ent_013103,vitamin b-6,chembl_synonym,chembl
ent_013103,vitamin b6,chembl_synonym,chembl
ent_013103,vitamin v6,chembl_synonym,chembl
ent_000922,andrographolide,chembl_synonym,chembl
ent_000922,hmpl-004,chembl_synonym,chembl
ent_000922,hmpl004,chembl_synonym,chembl
ent_000922,nsc-383468,chembl_synonym,chembl
ent_004375,14-deoxyandrographolide,chembl_synonym,chembl
ent_004375,deoxyandrographolide,chembl_synonym,chembl
ent_005039,dronedarona,chembl_synonym,chembl
ent_005039,dronedarone,chembl_synonym,chembl
ent_005039,sr-33589,chembl_synonym,chembl
ent_005039,sr33589,chembl_synonym,chembl
ent_001130,aroxybutynin,chembl_synonym,chembl
ent_001130,aroxybutynina,chembl_synonym,chembl
ent_001130,aroxybutynin component of ad-109,trade_name,chembl
ent_001130,aroxybutynine,chembl_synonym,chembl
ent_001130,(-)-oxybutynin,chembl_synonym,chembl
ent_001130,"oxybutynin, (-)-",chembl_synonym,chembl
ent_001130,"oxybutynin, (r)-",chembl_synonym,chembl
ent_001130,(r)-oxybutynin,chembl_synonym,chembl
ent_001130,r-oxybutynin,chembl_synonym,chembl
ent_010868,nifekalant,chembl_synonym,chembl
ent_010868,nifekalant hydrochloride,chembl_synonym,chembl
ent_015442,terodilina,chembl_synonym,chembl
ent_015442,terodiline,chembl_synonym,chembl
ent_000577,almokalant,chembl_synonym,chembl
ent_001319,auranofin,chembl_synonym,chembl
ent_001319,auranofina,chembl_synonym,chembl
ent_001319,auranofine,chembl_synonym,chembl
ent_001319,nsc-321521,chembl_synonym,chembl
ent_001319,ridaura,trade_name,chembl
ent_001319,sk-39162,chembl_synonym,chembl
ent_001319,sk&f 39162,chembl_synonym,chembl
ent_001319,sk&f-39162,chembl_synonym,chembl
ent_000550,allicin,chembl_synonym,chembl
ent_000550,diallyl thiosulfinate,chembl_synonym,chembl
ent_007337,gw 406381,chembl_synonym,chembl
ent_007337,gw-406381,chembl_synonym,chembl
ent_007337,gw406381,chembl_synonym,chembl
ent_014489,e339,chembl_synonym,chembl
ent_014489,e-339(i),chembl_synonym,chembl
ent_014489,ins-339(i),chembl_synonym,chembl
ent_014489,ins no.339(i),chembl_synonym,chembl
ent_014489,ionosol b,trade_name,chembl
ent_014489,ionosol mb,trade_name,chembl
ent_014489,ionosol t,trade_name,chembl
ent_014489,monobasic sodium phosphate,chembl_synonym,chembl
ent_014489,monosodium phosphate,chembl_synonym,chembl
ent_014489,"monosodium phosphate, anhydrous",chembl_synonym,chembl
ent_014489,sodium acid phosphate,chembl_synonym,chembl
ent_014489,sodium biphosphate,chembl_synonym,chembl
ent_014489,"sodium biphosphate, anhydrous",chembl_synonym,chembl
ent_014489,sodium dihydrogen phosphate,chembl_synonym,chembl
ent_014489,sodium orthophosphate monobasic,chembl_synonym,chembl
ent_014489,sodium phosphate monobasic,chembl_synonym,chembl
ent_014489,"sodium phosphate, monobasic",chembl_synonym,chembl
ent_014489,"sodium phosphate,monobasic",chembl_synonym,chembl
ent_014489,sodium phosphate monobasic (anhydrous),chembl_synonym,chembl
ent_014489,"sodium phosphate, monobasic anhydrous",chembl_synonym,chembl
ent_014489,"sodium phosphate, monobasic, anhydrous",chembl_synonym,chembl
ent_014489,"sodium phosphate, monobasic, monohydrate",chembl_synonym,chembl
ent_014489,"sodium phosphate, monobasic, monohydrate component of osmoprep",trade_name,chembl
ent_014489,"sodium phosphate, monobasic, monohydrate component of visicol",trade_name,chembl
ent_014489,sodium primary phosphate,chembl_synonym,chembl
ent_014447,anhydrous sodium carbonate,chembl_synonym,chembl
ent_014447,"carbonic acid, disodium salt",chembl_synonym,chembl
ent_014447,carbonic acid sodium salt (1:2),chembl_synonym,chembl
ent_014447,dried sodium carbonate,chembl_synonym,chembl
ent_014447,e-500(i),chembl_synonym,chembl
ent_014447,ins-500(i),chembl_synonym,chembl
ent_014447,ins no.500(i),chembl_synonym,chembl
ent_014447,natrum carbonicum,chembl_synonym,chembl
ent_014447,nsc-156204,chembl_synonym,chembl
ent_014447,soda ash,chembl_synonym,chembl
ent_014447,soda-ash,chembl_synonym,chembl
ent_014447,sodium carbonate,chembl_synonym,chembl
ent_014447,sodium carbonate (anhydrous),chembl_synonym,chembl
ent_014447,sodium carbonate anhydrous,chembl_synonym,chembl
ent_014447,"sodium carbonate, anhydrous",chembl_synonym,chembl
ent_014447,sodium salt of carbonic acid,chembl_synonym,chembl
ent_014447,solvay soda,chembl_synonym,chembl
ent_009346,ly 2090314,chembl_synonym,chembl
ent_009346,ly-2090314,chembl_synonym,chembl
ent_009346,ly2090314,chembl_synonym,chembl
ent_007336,gw-328267,chembl_synonym,chembl
ent_007336,gw328267,chembl_synonym,chembl
ent_007336,gw328267x,chembl_synonym,chembl
ent_007336,j2.047.755e,chembl_synonym,chembl
ent_005737,ertiprotafib,chembl_synonym,chembl
ent_005737,ptp-112,chembl_synonym,chembl
ent_012291,feniltoloxamina,chembl_synonym,chembl
ent_012291,phenyltoloxamine,chembl_synonym,chembl
ent_012291,phenyltoloxamine resin complex,chembl_synonym,chembl
ent_010467,bms-298585,chembl_synonym,chembl
ent_010467,bms-298585-01,chembl_synonym,chembl
ent_010467,mk-0478,chembl_synonym,chembl
ent_010467,mk0478,chembl_synonym,chembl
ent_010467,muraglitazar,usan,chembl
ent_005950,etoloxamina,chembl_synonym,chembl
ent_005950,etoloxamine,chembl_synonym,chembl
ent_006740,actilin,chembl_synonym,chembl
ent_006740,antibiotic 10676,chembl_synonym,chembl
ent_006740,antibiotique ef 185,chembl_synonym,chembl
ent_006740,dekamycin iii,chembl_synonym,chembl
ent_006740,enterfram,chembl_synonym,chembl
ent_006740,fradiomycin b,chembl_synonym,chembl
ent_006740,framicetina,chembl_synonym,chembl
ent_006740,framidal,chembl_synonym,chembl
ent_006740,framycetin,chembl_synonym,chembl
ent_006740,framycetine,chembl_synonym,chembl
ent_006740,framycin,chembl_synonym,chembl
ent_006740,framygen,chembl_synonym,chembl
ent_006740,francetin,chembl_synonym,chembl
ent_006740,neomycin b,chembl_synonym,chembl
ent_000368,5-(hydroxymethyl)-2-furaldehyde,chembl_synonym,chembl
ent_000368,5-(hydroxymethyl)-2-furancarbonal,chembl_synonym,chembl
ent_000368,5-(hydroxymethyl)-2-furfural,chembl_synonym,chembl
ent_000368,5-hydroxymethyl-2-furfuraldehyde,chembl_synonym,chembl
ent_000368,aes-103,chembl_synonym,chembl
ent_000368,nsc-40738,chembl_synonym,chembl
ent_007837,imidocarb,ban,chembl
ent_007837,imidocarbe,chembl_synonym,chembl
ent_007837,imidocarbo,chembl_synonym,chembl
ent_007837,imizol,chembl_synonym,chembl
ent_007837,mmv665810,chembl_synonym,chembl
ent_007837,tcmdc-124304,chembl_synonym,chembl
ent_016744,emd 515259,chembl_synonym,chembl
ent_016744,emd-515259,chembl_synonym,chembl
ent_016744,emd-68-843,chembl_synonym,chembl
ent_016744,emd 68843 base,chembl_synonym,chembl
ent_016744,emd-68843 base,chembl_synonym,chembl
ent_016744,vilazodona,chembl_synonym,chembl
ent_016744,vilazodone,chembl_synonym,chembl
ent_016467,kds-4103,chembl_synonym,chembl
ent_016467,org-231295,chembl_synonym,chembl
ent_016467,urb 597,chembl_synonym,chembl
ent_016467,urb-597,chembl_synonym,chembl
ent_016467,urb597,chembl_synonym,chembl
ent_002464,aircort,trade_name,chembl
ent_002464,budeflam aquanase,trade_name,chembl
ent_002464,budelin novolizer,trade_name,chembl
ent_002464,budenofalk,trade_name,chembl
ent_002464,budesonida,chembl_synonym,chembl
ent_002464,budesonide,chembl_synonym,chembl
ent_002464,budesonide component of airsupra,trade_name,chembl
ent_002464,budesonide component of breztri,trade_name,chembl
ent_002464,budesonide component of symbicort,trade_name,chembl
ent_002464,budesonide component of uceris,trade_name,chembl
ent_002464,cortiment,trade_name,chembl
ent_002464,duoresp spiromax,trade_name,chembl
ent_002464,entocort,trade_name,chembl
ent_002464,entocort cr,trade_name,chembl
ent_002464,entocort ec,trade_name,chembl
ent_002464,eohilia,chembl_synonym,chembl
ent_002464,kinpeygo,trade_name,chembl
ent_002464,map-0010,chembl_synonym,chembl
ent_002464,map0010,chembl_synonym,chembl
ent_002464,nsc-757788,chembl_synonym,chembl
ent_002464,ortikos,trade_name,chembl
ent_002464,preferid,trade_name,chembl
ent_002464,pulmaxan,trade_name,chembl
ent_002464,pulmicort,trade_name,chembl
ent_002464,pulmicort flexhaler,trade_name,chembl
ent_002464,pulmicort l.s.,trade_name,chembl
ent_002464,pulmicort respules,trade_name,chembl
ent_002464,r01ad05,chembl_synonym,chembl
ent_002464,rhinocort,trade_name,chembl
ent_002464,rhinocort allergy,trade_name,chembl
ent_002464,rhinocort aqua,trade_name,chembl
ent_002464,rhinocort aqua 64,trade_name,chembl
ent_002464,s-1320,chembl_synonym,chembl
ent_002464,symbicort,trade_name,chembl
ent_002464,tarpeyo,trade_name,chembl
ent_002464,uceris,trade_name,chembl
ent_015441,ternidazol,chembl_synonym,chembl
ent_015441,ternidazole,chembl_synonym,chembl
ent_012860,erb-041,chembl_synonym,chembl
ent_012860,pf-00913086,chembl_synonym,chembl
ent_012860,prinaberel,usan,chembl
ent_007698,cp-118954,chembl_synonym,chembl
ent_007698,icopezil,chembl_synonym,chembl
ent_007698,icopezilo,chembl_synonym,chembl
ent_012021,mb 800,chembl_synonym,chembl
ent_012021,nebupent,trade_name,chembl
ent_012021,nsc-620107,chembl_synonym,chembl
ent_012021,nsc-757400,chembl_synonym,chembl
ent_012021,ocz103-os,chembl_synonym,chembl
ent_012021,pentacarinat,trade_name,chembl
ent_012021,pentam,trade_name,chembl
ent_012021,pentamidine diisethionate,chembl_synonym,chembl
ent_012021,pentamidine diisetionate,chembl_synonym,chembl
ent_012021,pentamidine isethionate,chembl_synonym,chembl
ent_012021,pentamidine isetionate,chembl_synonym,chembl
ent_012021,pentamidini isetionas,chembl_synonym,chembl
ent_012021,rp 2512,chembl_synonym,chembl
ent_003994,cyclic glycine-proline,chembl_synonym,chembl
ent_003994,cyclo(prolylglycyl),chembl_synonym,chembl
ent_003994,na 831,chembl_synonym,chembl
ent_003994,na-831,chembl_synonym,chembl
ent_003994,na831,chembl_synonym,chembl
ent_003994,traneurocin,chembl_synonym,chembl
ent_000254,acodazol,chembl_synonym,chembl
ent_000254,acodazole,chembl_synonym,chembl
ent_000254,nci-305884,chembl_synonym,chembl
ent_000194,acemetacin,chembl_synonym,chembl
ent_000194,acemetacina,chembl_synonym,chembl
ent_000194,acemetacine,chembl_synonym,chembl
ent_000194,emflex,trade_name,chembl
ent_000194,nsc-757413,chembl_synonym,chembl
ent_000194,rantudil,chembl_synonym,chembl
ent_015483,tetradecylsulfanyl-acetic acid,chembl_synonym,chembl
ent_015483,tetradecylthioacetic acid,chembl_synonym,chembl
ent_012515,pirprofen,chembl_synonym,chembl
ent_012515,pirprofene,chembl_synonym,chembl
ent_012515,pirprofeno,chembl_synonym,chembl
ent_012515,racemic pirprofen,chembl_synonym,chembl
ent_012515,rangasil 400,chembl_synonym,chembl
ent_012515,rengasil,chembl_synonym,chembl
ent_012515,seflenyl,chembl_synonym,chembl
ent_012515,su 21524,chembl_synonym,chembl
ent_012515,su-21524,chembl_synonym,chembl
ent_003302,chlorzoxazone,chembl_synonym,chembl
ent_003302,clorzoxazona,chembl_synonym,chembl
ent_003302,nsc-26189,chembl_synonym,chembl
ent_003302,paraflex,trade_name,chembl
ent_003302,parafon,trade_name,chembl
ent_003302,parafon-forte,trade_name,chembl
ent_003302,parafon forte dsc,trade_name,chembl
ent_003302,strifon,trade_name,chembl
ent_003302,strifon forte dsc,trade_name,chembl
ent_002499,bunazosin,chembl_synonym,chembl
ent_002499,bunazosina,chembl_synonym,chembl
ent_002499,bunazosine,chembl_synonym,chembl
ent_013986,chembl445332,chembl_synonym,chembl
ent_013986,divinorin a,chembl_synonym,chembl
ent_013986,salvinorin,chembl_synonym,chembl
ent_013986,(-)-salvinorin a,chembl_synonym,chembl
ent_013986,salvinorin-a,chembl_synonym,chembl
ent_013986,salvinorin a,chembl_synonym,chembl
ent_013986,salvinorin a (crm),chembl_synonym,chembl
ent_004842,discodermolide,chembl_synonym,chembl
ent_004842,disermolida,chembl_synonym,chembl
ent_004842,disermolide,chembl_synonym,chembl
ent_004842,xaa 296,chembl_synonym,chembl
ent_004842,xaa-296,chembl_synonym,chembl
ent_004842,xaa296,chembl_synonym,chembl
ent_011406,nsc-169867,chembl_synonym,chembl
ent_011406,opipramol,chembl_synonym,chembl
ent_011406,opipramol dura,chembl_synonym,chembl
ent_004574,dianiclina,chembl_synonym,chembl
ent_004574,dianicline,chembl_synonym,chembl
ent_004574,ssr-591813,chembl_synonym,chembl
ent_004574,ssr591813,chembl_synonym,chembl
ent_001152,.alpha.-artesunic acid,chembl_synonym,chembl
ent_001152,arsumax,trade_name,chembl
ent_001152,artesunate,chembl_synonym,chembl
ent_001152,artesunato,chembl_synonym,chembl
ent_001152,artesunatum,chembl_synonym,chembl
ent_001152,artesunic acid,chembl_synonym,chembl
ent_001152,dihydroqinghaosu hemisuccinate,chembl_synonym,chembl
ent_001152,ljpc-0118,chembl_synonym,chembl
ent_001152,nsc-712571,chembl_synonym,chembl
ent_001152,plasmotrin,chembl_synonym,chembl
ent_001152,qinghaozhi,chembl_synonym,chembl
ent_001152,saphnate,chembl_synonym,chembl
ent_001152,zysunate,chembl_synonym,chembl
ent_008877,"emopamil, (s)-",chembl_synonym,chembl
ent_008877,levemopamil,chembl_synonym,chembl
ent_008877,levemopamilo,chembl_synonym,chembl
ent_008409,azd-3480,chembl_synonym,chembl
ent_008409,azd3480,chembl_synonym,chembl
ent_008409,isproniclina,chembl_synonym,chembl
ent_008409,ispronicline,usan,chembl
